Tableau 1
Id;011EC_Lot;012EC_Ouvrage;013EC_Localisation;014EC_Mode Constructif;Nom;Hauteur;Epaisseur;AI;AS;Sols en intersection;Sols coupés (u);Sols coupés (Ids);Sols coupants (u);Sols coupants (Ids);Sol au-dessus;Sol en-dessous;Fenêtres;Portes;Ouvertures;Murs imbriqués;Mur multicouche;Mur empilé;Profil modifié;Image;Catégorie;Section;Type prédéfini d'IFC;Exporter au format IFC sous;Exporter au format IFC;IfcGUID;Variantes;Extension inférieure;Extension supérieure;Volume;Surface;Phase de démolition;Phase de création;Commentaires;Longueur;Famille et type;Famille;Type;Nom de la famille;Nom du type;ID du type;Lié au volume;Structure;Identifiant;Ligne de justification;Utilisation structurelle;Partie inférieure attachée;Partie supérieure attachée;Décalage supérieur;Décalage inférieur;Contrainte inférieure;Hauteur non contrainte;Contrainte supérieure;Limite de pièce;Visible dans les nomenclatures;Légende détails;O - Finition;O - Teinte;Composition;IdGtcParameter;IdGtcParameterCreationTime;EIF_STR - Impact;Image du type;Note d'identification;Type: Type prédéfini d'IFC;Exporter le type au format IFC sous;Exporter le type au format IFC;Type IfcGUID;Modèle;Fabricant;Commentaires du type;URL;Description;Matériau structurel;Rugosité;Coefficient d'absorbance;Masse thermique;Résistance thermique (R);Coefficient de transfert thermique (U);Description de l'assemblage;Code d'assemblage;Retournement aux insertions;Retournement aux extrémités;Couleur vue détail faible;Motif vue détail faible;Marque de type;Protection contre l'incendie;Coût;Fonction;Largeur;T - Teinte;T - Finition;T - Accessoire;Finition;Teinte;Reférence;A une association;Enrobage d'armature - Autres faces;Enrobage d'armature - Face intérieure;Enrobage d'armature - Face extérieure
636674;;;;;EIF_STR - Mur ep. 20;3,10999999999577;0,2;-2,94000000000002;0,169999999995751;0;0;;0;;False;True;0;0;0;0;False;False;True;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNSv;-1;0;0;0,524297281164248;2,62148640582115;Aucun(e);Nouvelle construction;;1,84999999999999;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,130000000004008;0,31;A&B_SS1;3,10999999999598;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636680;;;;;EIF_STR - Mur ep. 20;3,10999999999978;0,2;-2,94000000000002;0,169999999999758;1;0;;1;636513;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNSp;-1;0;0;3,17219999999977;15,8609999999986;Aucun(e);Nouvelle construction;;5,50999999999992;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;PV;2;0;0;0;-0,13;0,31;A&B_SS1;3,10999999999999;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636681;;;;;EIF_STR - Mur ep. 20;3,11000000000048;0,2;-2,94000000000002;0,170000000000458;1;0;;1;636513;True;True;0;1;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNSo;-1;0;0;2,83926000000044;14,1963000000025;Aucun(e);Nouvelle construction;;5,50999999999993;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,129999999999301;0,31;A&B_SS1;3,11000000000069;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636682;;;;;EIF_STR - Mur ep. 20;3,10999999999978;0,2;-2,94000000000002;0,169999999999759;1;0;;1;636513;True;True;0;1;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNSn;-1;0;0;2,73051921735214;13,7513501170602;Aucun(e);Nouvelle construction;;5,13009602683229;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,13;0,31;A&B_SS1;3,10999999999999;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636683;;;;;EIF_STR - Mur ep. 20;3,11000000000026;0,2;-2,94000000000002;0,170000000000235;0;0;;1;636513;False;True;0;0;0;0;False;False;True;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNSm;-1;0;0;0,524297281165721;2,62148640582858;Aucun(e);Nouvelle construction;;1,85000000000001;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,129999999999523;0,31;A&B_SS1;3,11000000000047;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636690;;;;;EIF_STR - Mur ep. 62;2,87999999999529;0,62;-2,94000000000002;-0,0600000000047261;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNSf;-1;0;0;27,6768868329368;44,6401400531235;Aucun(e);Nouvelle construction;;16,1200505747654;Mur de base: EIF_STR - Mur ep. 62;Mur de base;EIF_STR - Mur ep. 62;;;928776;0;0;;2;0;0;0;-0,360000000004484;0,31;A&B_SS1;2,87999999999551;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;03kNMoz5n75Opf4aeF3oyx;;;Voile ép =62;;;<Par catégorie>;1;0,1;936882;0,592734225621415;1,68709677419355;;;0;0;0;;;;0;1;0,62;;;;;;;;;;
636793;;;;;EIF_STR - Mur ep. 62;2,49999999999977;0,62;-2,94000000000002;-0,440000000000248;1;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNT2;-1;0;0;7,2519197162135;11,8653279198046;Aucun(e);Nouvelle construction;;4,67865788142814;Mur de base: EIF_STR - Mur ep. 62;Mur de base;EIF_STR - Mur ep. 62;;;928776;0;0;;2;0;0;0;-0,740000000000006;0,31;A&B_SS1;2,49999999999998;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;03kNMoz5n75Opf4aeF3oyx;;;Voile ép =62;;;<Par catégorie>;1;0,1;936882;0,592734225621415;1,68709677419355;;;0;0;0;;;;0;1;0,62;;;;;;;;;;
636795;;;;;EIF_STR - Mur ep. 62;2,47000000000102;0,62;-2,94000000000002;-0,469999999999001;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNT0;-1;0;0;5,94055339205319;9,77834568074944;Aucun(e);Nouvelle construction;;3,87916507251584;Mur de base: EIF_STR - Mur ep. 62;Mur de base;EIF_STR - Mur ep. 62;;;928776;0;0;;2;0;0;0;-0,769999999998759;0,31;A&B_SS1;2,47000000000123;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;03kNMoz5n75Opf4aeF3oyx;;;Voile ép =62;;;<Par catégorie>;1;0,1;936882;0,592734225621415;1,68709677419355;;;0;0;0;;;;0;1;0,62;;;;;;;;;;
636796;;;;;EIF_STR - Mur ep. 62;2,47000000000102;0,62;-2,94000000000002;-0,469999999999001;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNT7;-1;0;0;6,15013083710442;10,0931126442327;Aucun(e);Nouvelle construction;;4,01601856934953;Mur de base: EIF_STR - Mur ep. 62;Mur de base;EIF_STR - Mur ep. 62;;;928776;0;0;;2;0;0;0;-0,769999999998759;0,31;A&B_SS1;2,47000000000123;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;03kNMoz5n75Opf4aeF3oyx;;;Voile ép =62;;;<Par catégorie>;1;0,1;936882;0,592734225621415;1,68709677419355;;;0;0;0;;;;0;1;0,62;;;;;;;;;;
636797;;;;;EIF_STR - Mur ep. 62;2,47000000000102;0,62;-2,94000000000002;-0,469999999999;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNT6;-1;0;0;5,11285803122013;8,44471948738643;Aucun(e);Nouvelle construction;;3,33868227191985;Mur de base: EIF_STR - Mur ep. 62;Mur de base;EIF_STR - Mur ep. 62;;;928776;0;0;;2;0;0;0;-0,769999999998759;0,31;A&B_SS1;2,47000000000123;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;03kNMoz5n75Opf4aeF3oyx;;;Voile ép =62;;;<Par catégorie>;1;0,1;936882;0,592734225621415;1,68709677419355;;;0;0;0;;;;0;1;0,62;;;;;;;;;;
636846;;;;;EIF_STR - Mur ep. 20;3,15000000000087;0,2;-2,94000000000002;0,210000000000847;0;0;;1;636929;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNUL;-1;0;0;12,7144799998893;63,5723999994467;Aucun(e);Nouvelle construction;;21,0500000000001;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;PV;2;0;0;0;-0,269999999998906;0,31;A&B_SS1;3,15000000000108;Jusqu'au niveau: C_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636847;;;;;EIF_STR - Mur ep. 20;3,05999999999977;0,2;-2,94000000000002;0,119999999999752;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNUK;-1;0;0;3,33539999999978;16,676999999999;Aucun(e);Nouvelle construction;;5,76000000000006;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;PV;2;0;0;0;-0,180000000000006;0,31;A&B_SS1;3,05999999999998;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636857;;;;;EIF_STR - Mur ep. 20;2,83000000000029;0,2;0,349999999999752;3,18000000000004;0;0;;4;636929,638700,698564,876871;True;False;0;1;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNU2;-1;0;0;16,3467412711976;81,9795763557621;Aucun(e);Nouvelle construction;;30,2723864482641;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;0;0;0;0;-0,0499999999997244;-0,13;C_RDC;2,83000000000029;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636858;;;;;EIF_STR - Mur ep. 20;2,83000000000031;0,2;0,349999999999459;3,17999999999977;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNU1;-1;0;0;3,02810000692039;15,140500034602;Aucun(e);Nouvelle construction;;5,33000001222626;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;1;;2;1;0;0;-0,05;-0,130000000000293;C_RDC;2,83000000000031;Jusqu'au niveau: C_R+1;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;1;Enrobage d'armature 1 <25 mm>;Enrobage d'armature 1 <25 mm>;Enrobage d'armature 1 <25 mm>
636859;;;;;EIF_STR - Mur ep. 20;2,83000000000002;0,2;0,349999999999752;3,17999999999977;0;0;;0;;False;False;5;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNU0;-1;0;0;6,41802000346007;32,0901000173004;Aucun(e);Nouvelle construction;;14,5700000061131;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,05;-0,13;C_RDC;2,83000000000002;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636860;;;;;EIF_STR - Mur ep. 20;2,83000000000002;0,2;0,349999999999752;3,17999999999977;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNU7;-1;0;0;3,17986000000004;15,8993000000002;Aucun(e);Nouvelle construction;;5,81000000000004;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;0;0;0;0;-0,0500000000000006;-0,13;C_RDC;2,83000000000002;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636861;;;;;EIF_STR - Mur ep. 20;2,60000000000031;0,2;0,349999999999459;2,94999999999977;0;0;;1;698564;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNU6;-1;0;0;3,98320000317912;19,9160000158956;Aucun(e);Nouvelle construction;;7,66000000611279;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;1;-0,25;-0,130000000000293;C_RDC;2,63000000000031;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636862;;;;;EIF_STR - Mur ep. 20;2,60020001951607;0,2;0,349799980481053;2,94999999999713;1;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNU5;-1;0;0;7,61858606036117;38,0929303018059;Aucun(e);Nouvelle construction;;14,4700000061132;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,280000000002643;-0,130200019518699;C_RDC;2,60020001951607;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636863;;;;;EIF_STR - Mur ep. 16;2,83000000000002;0,16;0,349999999999752;3,17999999999977;0;0;;0;;False;True;3;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNU4;-1;0;0;1,89468799723204;11,8417999827001;Aucun(e);Nouvelle construction;Voile ép=16;8,27999999388691;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,05;-0,13;C_RDC;2,83000000000002;Jusqu'au niveau: C_R+1;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
636864;;;;;EIF_STR - Mur ep. 20;2,83000000000002;0,2;0,349999999999752;3,17999999999977;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVx;-1;0;0;0,962200000000018;4,81100000000009;Aucun(e);Nouvelle construction;;1,70000000000003;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;PV;2;0;0;0;-0,05;-0,13;C_RDC;2,83000000000002;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636865;;;;;EIF_STR - Mur ep. 16;2,83000000000031;0,16;0,349999999999457;3,17999999999977;0;0;;0;;False;True;4;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVw;-1;0;0;4,25443201937686;26,590377135599;Aucun(e);Nouvelle construction;Voile ép=16;11,9600000183394;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,05;-0,130000000000295;C_RDC;2,83000000000031;Jusqu'au niveau: C_R+1;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
636866;;;;;EIF_STR - Mur ep. 20;2,83000000000002;0,2;0,349999999999752;3,17999999999977;0;0;;0;;False;True;2;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVv;-1;0;0;1,94804346779432;9,74043860708892;Aucun(e);Nouvelle construction;;6,37131352288716;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,05;-0,13;C_RDC;2,83000000000002;Jusqu'au niveau: C_R+1;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636867;;;;;EIF_STR - Mur ep. 20;2,8813237194321;0,2;0,348676280567673;3,22999999999977;0;0;;0;;False;False;1;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVu;-1;0;0;2,44028493183136;12,2014246591568;Aucun(e);Nouvelle construction;;5,7600000122263;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;0;-0,13132371943208;C_RDC;2,8813237194321;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636868;;;;;EIF_STR - Mur ep. 16;2,88000000000002;0,16;0,349999999999751;3,22999999999977;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNV$;-1;0;0;0,692000211514827;4,32500444943222;Aucun(e);Nouvelle construction;Voile ép=16;1,6800005135042;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,130000000000002;C_RDC;2,88000000000002;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
636869;;;;;EIF_STR - Mur ep. 20;2,83000000000002;0,2;0,349999999999752;3,17999999999977;0;0;;0;;False;True;1;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNV_;-1;0;0;0,576160000000016;2,88080000000009;Aucun(e);Nouvelle construction;;1,78000000000002;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,05;-0,13;C_RDC;2,83000000000002;Jusqu'au niveau: C_R+1;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636870;;;;;EIF_STR - Mur ep. 16;2,82999999999975;0,16;0,349999999999752;3,1799999999995;1;0;;1;638700;False;True;1;2;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVz;-1;0;0;1,86667199723165;11,6666999826964;Aucun(e);Nouvelle construction;Voile ép=16;7,68999999388684;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,0500000000002707;-0,13;C_RDC;2,82999999999975;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
636871;;;;;EIF_STR - Mur ep. 20;2,59999999999799;0,2;0,349999999999752;2,94999999999774;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVy;-1;0;0;2,92759999999775;14,6379999999888;Aucun(e);Nouvelle construction;;5,83000000000005;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;PV;2;0;0;0;-0,28000000000203;-0,13;C_RDC;2,59999999999799;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636872;;;;;EIF_STR - Mur ep. 20;2,59999999999767;0,2;0,349999999999459;2,94999999999713;0;0;;0;;True;True;0;1;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVp;-1;0;0;4,52340000058531;22,6170000029266;Aucun(e);Nouvelle construction;;9,45000000113408;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;PV;2;0;0;0;-0,280000000002643;-0,130000000000293;C_RDC;2,59999999999767;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636873;;;;;EIF_STR - Mur ep. 20;2,63000000000031;0,2;0,349999999999459;2,97999999999977;0;0;;0;;True;True;0;2;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVo;-1;0;0;0,923040000000196;4,61520000000098;Aucun(e);Nouvelle construction;;3,03999999999998;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,25;-0,130000000000293;C_RDC;2,63000000000031;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636874;;;;;EIF_STR - Mur ep. 20;2,83000000000002;0,2;0,349999999999752;3,17999999999977;0;0;;1;638700;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVn;-1;0;0;2,12372242938415;10,6236140023927;Aucun(e);Nouvelle construction;;4,08999999999998;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,05;-0,13;C_RDC;2,83000000000002;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636875;;;;;EIF_STR - Mur ep. 20;2,60000000000031;0,2;0,349999999999459;2,94999999999977;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVm;-1;0;0;0,99037640622237;4,95188203111185;Aucun(e);Nouvelle construction;;2,10457001196587;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,28;-0,130000000000293;C_RDC;2,60000000000031;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636877;;;;;EIF_STR - Mur ep. 20;2,63000000000002;0,2;0,349999999999752;2,97999999999977;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVs;-1;0;0;2,05951617692125;10,2975808846063;Aucun(e);Nouvelle construction;;4,09542999414685;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;PV;2;0;0;0;-0,25;-0,13;C_RDC;2,63000000000002;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
636879;;;;;EIF_STR - Mur ep. 20;2,63000000000031;0,2;0,349999999999459;2,97999999999977;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfNVq;-1;0;0;0,704840000000038;3,5242000000002;Aucun(e);Nouvelle construction;;1,13999999999992;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;PV;2;0;0;0;-0,25;-0,130000000000293;C_RDC;2,63000000000031;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
